url,domain,title,language,category,topic_tags,author,published_date,last_checked,summary,authority_signal,paywall,notes
https://en.wikipedia.org/wiki/ChatGPT_Atlas,en.wikipedia.org,ChatGPT Atlas Wikipedia,en,reference,atlas;wikipedia,Wikipedia,2026,2026-05-08,,reference,no,
https://en.wikipedia.org/wiki/Search_engine_optimization,en.wikipedia.org,Search engine optimization Wikipedia,en,reference,seo;wikipedia,Wikipedia,2026,2026-05-08,,reference,no,
https://en.wikipedia.org/wiki/Answer_engine,en.wikipedia.org,Answer engine Wikipedia,en,reference,answer-engine;wikipedia,Wikipedia,2026,2026-05-08,,reference,no,
https://en.wikipedia.org/wiki/Large_language_model,en.wikipedia.org,Large language model Wikipedia,en,reference,llm;wikipedia,Wikipedia,2026,2026-05-08,,reference,no,
https://en.wikipedia.org/wiki/Retrieval-augmented_generation,en.wikipedia.org,Retrieval-augmented generation Wikipedia,en,reference,rag;wikipedia,Wikipedia,2026,2026-05-08,,reference,no,
https://en.wikipedia.org/wiki/Generative_artificial_intelligence,en.wikipedia.org,Generative AI Wikipedia,en,reference,gen-ai;wikipedia,Wikipedia,2026,2026-05-08,,reference,no,
https://en.wikipedia.org/wiki/Google_Search,en.wikipedia.org,Google Search Wikipedia,en,reference,google-search;wikipedia,Wikipedia,2026,2026-05-08,,reference,no,
https://www.euaiact.com/key-issue/5,euaiact.com,Key Issue 5: Transparency Obligations EU AI Act,en,reference,eu-ai-act;transparency,EU AI Act,2026,2026-05-08,,reference,no,
https://artificialintelligenceact.eu/article/50/,artificialintelligenceact.eu,Article 50: Transparency for AI Systems Providers,en,reference,eu-ai-act;article-50,EU AI Act,2024,2026-05-08,,reference,no,
https://www.g2.com/products/athenahq/reviews,g2.com,AthenaHQ G2 Reviews,en,reference,athena;reviews,G2,2026,2026-05-08,,reference,no,
https://www.cuspera.com/compare/brightedge-seo-vs-conductor-formerly-searchmetrics/1284/1297,cuspera.com,BrightEdge vs Conductor SEO Solution 2025,en,reference,brightedge;conductor,Cuspera,2025,2026-05-08,,reference,no,
https://en.wikipedia.org/wiki/Wikipedia:Wikipedia_Signpost/2025-04-09/In_the_media,en.wikipedia.org,Wikipedia Signpost 2025-04-09 In the media,en,reference,wikipedia;signpost,Wikipedia,2025-04-09,2026-05-08,,reference,no,
https://en.wikipedia.org/wiki/Model_Context_Protocol,en.wikipedia.org,Model Context Protocol Wikipedia,en,reference,mcp;wikipedia,Wikipedia,2026,2026-05-08,,reference,no,
https://en.ryte.com/wiki/Alexa_SEO/,en.ryte.com,Alexa SEO Ryte Wiki,en,reference,alexa;wiki,Ryte,2026,2026-05-08,,reference,no,
https://en.wikipedia.org/wiki/Manus_(AI_agent),en.wikipedia.org,Manus AI agent Wikipedia,en,reference,manus;wikipedia,Wikipedia,2026,2026-05-08,,reference,no,
https://www.amazon.com/SEO-Playbook-strategies-visibility-generative/dp/1807604195,amazon.com,The AI SEO Playbook Dawn Anderson Book,en,reference,book;dawn-anderson;ai-seo,Dawn Anderson,2025,2026-05-08,Klíčová publikace,industry-leader,no,
https://www.amazon.co.uk/SEO-Playbook-strategies-visibility-generative/dp/1807604195,amazon.co.uk,The AI SEO Playbook UK Edition,en,reference,book;dawn-anderson,Dawn Anderson,2025,2026-05-08,,industry-leader,no,
https://muckrack.com/media-outlet/seroundtable,muckrack.com,Search Engine Roundtable Contact Information Muck Rack,en,reference,seroundtable;contact,Muck Rack,2026,2026-05-08,,reference,no,
